contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,oct,thu,1,999,0,nonexistent,28616
telephone,may,mon,1,999,0,nonexistent,37590
cellular,jul,wed,2,999,0,nonexistent,27422
telephone,jun,thu,1,999,0,nonexistent,24844
telephone,may,mon,1,999,0,nonexistent,7871
cellular,jul,fri,4,999,0,nonexistent,20533
cellular,apr,tue,1,999,0,nonexistent,17052
cellular,apr,tue,1,999,0,nonexistent,4477
cellular,jul,tue,5,999,0,nonexistent,19713
cellular,apr,thu,1,0,1,success,13855
cellular,nov,thu,5,999,1,failure,8540
telephone,may,tue,3,999,0,nonexistent,28004
telephone,may,fri,1,999,0,nonexistent,23475
cellular,nov,fri,5,999,0,nonexistent,2056
telephone,may,mon,5,999,0,nonexistent,4243
cellular,jul,thu,3,999,0,nonexistent,28946
telephone,jun,wed,6,999,0,nonexistent,16001
cellular,jul,mon,1,16,1,success,19446
telephone,may,tue,4,999,0,nonexistent,33897
cellular,aug,mon,1,999,0,nonexistent,6532
telephone,may,thu,2,999,0,nonexistent,8209
telephone,may,fri,1,999,0,nonexistent,11417
cellular,aug,thu,1,4,1,success,35395
cellular,mar,wed,2,999,0,nonexistent,4805
telephone,jun,tue,1,999,0,nonexistent,10802
cellular,dec,thu,3,4,2,success,17440
cellular,may,mon,2,999,0,nonexistent,32821
cellular,may,tue,1,999,0,nonexistent,32098
cellular,jul,mon,1,999,0,nonexistent,36519
cellular,apr,thu,1,999,1,failure,32181
cellular,nov,thu,3,3,2,success,20929
cellular,nov,mon,1,999,1,failure,18499
cellular,apr,fri,2,999,0,nonexistent,29962
cellular,jul,thu,1,999,0,nonexistent,14059
cellular,nov,fri,2,999,0,nonexistent,1758
cellular,nov,wed,1,999,0,nonexistent,19444
cellular,aug,fri,1,999,0,nonexistent,25142
cellular,aug,thu,1,999,1,failure,22788
cellular,may,fri,4,999,0,nonexistent,14953
cellular,jun,wed,2,999,0,nonexistent,19530
cellular,jul,mon,2,999,1,failure,6124
cellular,jun,tue,2,999,0,nonexistent,9652
telephone,may,mon,2,999,0,nonexistent,24320
telephone,may,thu,2,999,0,nonexistent,35684
telephone,may,thu,1,999,0,nonexistent,22922
cellular,nov,mon,1,999,1,failure,28485
telephone,aug,fri,7,999,0,nonexistent,37392
cellular,aug,fri,3,999,0,nonexistent,7511
cellular,may,mon,2,999,0,nonexistent,38364
cellular,aug,mon,3,999,0,nonexistent,1031
telephone,jun,thu,1,999,0,nonexistent,16111
cellular,mar,tue,2,3,1,success,2341
telephone,may,fri,1,999,0,nonexistent,35530
cellular,jul,fri,2,999,0,nonexistent,6141
telephone,jun,tue,2,999,0,nonexistent,5676
telephone,jul,tue,1,999,0,nonexistent,39703
cellular,nov,thu,1,999,0,nonexistent,14784
telephone,may,thu,16,999,0,nonexistent,22454
cellular,may,mon,2,999,0,nonexistent,28414
cellular,jul,wed,1,999,0,nonexistent,8237
cellular,nov,tue,2,999,0,nonexistent,15014
telephone,may,tue,7,999,0,nonexistent,21787
cellular,aug,mon,5,999,0,nonexistent,11005
cellular,apr,mon,1,999,0,nonexistent,39682
telephone,may,fri,3,999,0,nonexistent,33654
telephone,may,mon,3,999,0,nonexistent,26365
cellular,aug,tue,1,999,0,nonexistent,2043
cellular,jul,thu,4,6,2,success,31087
cellular,jul,wed,6,999,0,nonexistent,33638
cellular,jul,wed,1,999,0,nonexistent,13550
cellular,apr,tue,2,999,0,nonexistent,14376
cellular,jul,thu,19,999,0,nonexistent,23058
cellular,jul,thu,1,999,0,nonexistent,3985
cellular,aug,wed,3,999,0,nonexistent,26063
telephone,may,mon,1,999,0,nonexistent,5388
cellular,aug,thu,1,999,0,nonexistent,6324
telephone,may,mon,1,999,0,nonexistent,19025
cellular,nov,thu,1,999,0,nonexistent,29778
cellular,oct,fri,1,999,1,failure,22195
cellular,mar,mon,2,999,0,nonexistent,17687
cellular,apr,wed,1,999,0,nonexistent,27828
cellular,apr,mon,5,999,0,nonexistent,7708
cellular,jul,thu,4,999,0,nonexistent,13830
telephone,jun,mon,2,999,0,nonexistent,1897
telephone,jun,wed,2,999,0,nonexistent,10038
cellular,nov,wed,2,999,0,nonexistent,35117
cellular,jul,wed,4,999,0,nonexistent,12348
cellular,jul,mon,3,999,0,nonexistent,13440
cellular,jul,mon,1,999,0,nonexistent,30517
cellular,jul,mon,2,999,0,nonexistent,22043
cellular,jul,thu,4,999,2,failure,15741
telephone,may,wed,2,999,0,nonexistent,22968
telephone,may,thu,2,999,0,nonexistent,13794
cellular,aug,wed,3,999,0,nonexistent,29052
telephone,jun,fri,2,999,0,nonexistent,36512
cellular,nov,wed,1,999,0,nonexistent,357
cellular,jul,mon,20,999,0,nonexistent,33211
telephone,may,fri,1,999,0,nonexistent,29438
cellular,apr,thu,3,9,1,success,20475
cellular,nov,wed,1,999,0,nonexistent,33636
cellular,may,wed,3,999,0,nonexistent,1013
telephone,jun,mon,18,999,0,nonexistent,31294
cellular,may,tue,4,999,0,nonexistent,40042
cellular,jul,wed,3,999,0,nonexistent,14844
telephone,nov,wed,1,999,0,nonexistent,40859
telephone,jul,wed,1,999,0,nonexistent,2289
cellular,apr,fri,1,999,0,nonexistent,31368
cellular,jul,thu,1,999,0,nonexistent,35897
cellular,jun,thu,2,999,0,nonexistent,38629
telephone,jun,mon,1,999,0,nonexistent,12376
cellular,aug,mon,7,999,0,nonexistent,23073
cellular,aug,wed,3,999,0,nonexistent,40913
cellular,may,tue,1,999,0,nonexistent,34581
telephone,may,mon,2,999,0,nonexistent,8174
cellular,may,mon,1,999,0,nonexistent,29314
cellular,may,tue,1,999,0,nonexistent,12426
cellular,jul,thu,2,15,1,success,1403
cellular,aug,wed,1,999,0,nonexistent,38737
cellular,may,mon,1,999,0,nonexistent,3173
telephone,may,thu,10,999,0,nonexistent,37213
telephone,may,fri,5,999,0,nonexistent,15301
cellular,jul,tue,3,999,0,nonexistent,22057
telephone,may,wed,2,999,0,nonexistent,19497
cellular,jul,mon,3,999,0,nonexistent,12910
telephone,apr,thu,1,999,0,nonexistent,1624
cellular,may,wed,2,999,1,failure,23442
cellular,jun,mon,1,999,1,failure,14624
cellular,may,mon,2,9,2,success,12378
telephone,may,wed,3,999,0,nonexistent,9338
telephone,jul,tue,1,999,0,nonexistent,36513
cellular,nov,fri,1,999,0,nonexistent,38034
telephone,aug,thu,1,999,0,nonexistent,5443
telephone,may,wed,2,999,0,nonexistent,36918
cellular,aug,wed,9,999,0,nonexistent,11062
cellular,nov,mon,1,999,0,nonexistent,539
telephone,may,tue,1,999,0,nonexistent,9654
telephone,may,fri,1,999,0,nonexistent,15443
cellular,jul,thu,3,999,0,nonexistent,28146
cellular,aug,wed,4,999,0,nonexistent,23359
telephone,may,fri,1,999,0,nonexistent,6432
telephone,may,mon,1,999,0,nonexistent,28119
cellular,jul,wed,1,999,0,nonexistent,39879
cellular,aug,thu,3,6,1,success,10018
cellular,nov,wed,1,999,0,nonexistent,4407
cellular,dec,tue,1,999,0,nonexistent,15054
cellular,apr,fri,3,999,0,nonexistent,6058
cellular,jul,wed,2,999,0,nonexistent,8679
cellular,nov,wed,1,999,0,nonexistent,9688
telephone,may,fri,2,999,0,nonexistent,36739
telephone,may,tue,1,999,0,nonexistent,544
cellular,jul,thu,2,999,0,nonexistent,8763
cellular,may,mon,1,999,0,nonexistent,27309
cellular,aug,wed,1,999,0,nonexistent,32936
cellular,apr,fri,4,999,0,nonexistent,28712
cellular,nov,wed,2,999,0,nonexistent,34207
telephone,may,tue,2,999,0,nonexistent,5386
telephone,jul,fri,2,999,0,nonexistent,18722
telephone,may,mon,6,999,0,nonexistent,21614
cellular,oct,mon,2,999,0,nonexistent,7626
cellular,aug,mon,3,999,0,nonexistent,27146
cellular,jul,wed,2,999,0,nonexistent,19476
cellular,nov,thu,1,999,0,nonexistent,22058
cellular,may,mon,1,999,0,nonexistent,31091
cellular,nov,tue,1,999,1,failure,26950
cellular,jul,fri,1,999,0,nonexistent,34209
cellular,nov,tue,2,999,1,failure,13226
cellular,apr,thu,1,999,0,nonexistent,20507
cellular,jul,mon,4,999,0,nonexistent,404
telephone,may,wed,2,999,0,nonexistent,41067
cellular,jul,mon,2,999,0,nonexistent,74
cellular,nov,fri,3,999,1,failure,21805
cellular,aug,mon,2,999,0,nonexistent,40673
telephone,may,thu,1,999,0,nonexistent,5934
cellular,jul,fri,1,999,0,nonexistent,36895
cellular,aug,mon,2,999,0,nonexistent,37979
telephone,jul,wed,4,999,0,nonexistent,20496
cellular,aug,thu,1,999,0,nonexistent,18812
cellular,nov,tue,1,999,0,nonexistent,32681
telephone,may,fri,6,999,0,nonexistent,35456
telephone,may,tue,8,999,0,nonexistent,9418
cellular,may,mon,7,999,0,nonexistent,23846
cellular,jul,thu,1,999,0,nonexistent,6422
telephone,jun,thu,1,999,0,nonexistent,33770
cellular,jul,wed,5,999,0,nonexistent,2891
cellular,may,tue,8,999,0,nonexistent,1703
telephone,oct,tue,1,3,1,success,22271
cellular,jul,thu,3,999,0,nonexistent,30523
cellular,aug,mon,5,999,0,nonexistent,11014
telephone,jun,tue,2,999,0,nonexistent,10144
cellular,may,fri,2,999,0,nonexistent,36067
telephone,may,tue,2,999,0,nonexistent,2562
cellular,aug,mon,3,999,0,nonexistent,3435
telephone,may,tue,2,999,0,nonexistent,29500
cellular,nov,fri,6,999,0,nonexistent,14880
telephone,jun,fri,2,999,0,nonexistent,26558
telephone,may,tue,2,999,0,nonexistent,25267
cellular,jul,wed,1,999,0,nonexistent,25092
cellular,nov,mon,1,999,0,nonexistent,1010
telephone,may,thu,7,999,0,nonexistent,13034
cellular,jul,thu,3,999,0,nonexistent,12874
cellular,sep,wed,1,999,0,nonexistent,7002
telephone,jun,fri,4,999,0,nonexistent,26903
telephone,may,thu,3,999,0,nonexistent,11351
cellular,may,tue,3,999,1,failure,15923
cellular,aug,mon,1,999,0,nonexistent,16048
cellular,jun,fri,2,999,0,nonexistent,8493
cellular,may,mon,1,999,0,nonexistent,26169
cellular,may,thu,1,999,0,nonexistent,16617
telephone,may,fri,1,999,0,nonexistent,24287
cellular,oct,mon,2,999,0,nonexistent,36321
cellular,nov,mon,2,6,1,success,1456
telephone,jun,mon,4,999,0,nonexistent,17814
cellular,aug,fri,4,999,0,nonexistent,8274
telephone,aug,wed,7,999,0,nonexistent,5789
cellular,jul,wed,1,999,0,nonexistent,5802
telephone,jun,fri,3,999,0,nonexistent,34306
cellular,jun,wed,1,999,1,failure,21185
telephone,jul,thu,1,999,0,nonexistent,18747
telephone,may,wed,1,999,0,nonexistent,38932
cellular,jul,wed,3,999,0,nonexistent,3404
cellular,jul,fri,2,999,0,nonexistent,37948
telephone,may,thu,1,999,0,nonexistent,7229
cellular,may,fri,3,999,0,nonexistent,29947
cellular,jul,mon,3,999,0,nonexistent,19987
telephone,may,fri,1,999,0,nonexistent,28134
cellular,nov,mon,1,999,0,nonexistent,27713
telephone,jun,mon,5,999,0,nonexistent,10058
cellular,may,thu,2,999,1,failure,25253
telephone,jul,thu,5,999,0,nonexistent,38538
telephone,jun,wed,2,999,0,nonexistent,29594
cellular,apr,thu,2,999,0,nonexistent,25986
cellular,aug,fri,1,999,0,nonexistent,34173
cellular,jul,mon,3,999,0,nonexistent,27971
telephone,may,wed,2,999,0,nonexistent,8945
telephone,may,mon,4,999,0,nonexistent,36945
cellular,apr,thu,1,999,0,nonexistent,6783
cellular,sep,wed,1,6,1,success,6614
cellular,jul,tue,2,999,0,nonexistent,16967
cellular,jul,tue,5,999,0,nonexistent,27743
cellular,aug,fri,1,999,0,nonexistent,696
cellular,may,thu,1,999,0,nonexistent,20727
telephone,may,fri,4,999,0,nonexistent,39261
telephone,may,mon,1,999,0,nonexistent,31054
cellular,jul,tue,2,999,0,nonexistent,16029
cellular,nov,tue,1,999,0,nonexistent,1100
cellular,aug,wed,1,999,0,nonexistent,38664
telephone,jun,thu,1,999,0,nonexistent,5398
telephone,jun,wed,5,999,0,nonexistent,14725
telephone,may,tue,2,999,0,nonexistent,35759
cellular,oct,fri,1,999,1,failure,5944
telephone,jun,tue,7,999,0,nonexistent,29262
telephone,may,tue,1,999,0,nonexistent,33020
cellular,aug,thu,1,999,0,nonexistent,13236
telephone,jun,tue,2,999,0,nonexistent,16348
telephone,may,thu,1,999,0,nonexistent,21784
telephone,jul,thu,1,999,0,nonexistent,31617
cellular,jul,wed,1,999,0,nonexistent,15573
telephone,may,wed,1,999,0,nonexistent,17962
cellular,jul,fri,2,999,0,nonexistent,17398
cellular,apr,mon,1,999,2,failure,5136
telephone,may,mon,4,999,0,nonexistent,26705
cellular,aug,fri,1,999,0,nonexistent,12707
cellular,nov,thu,1,999,0,nonexistent,38956
cellular,may,tue,1,999,2,failure,35458
telephone,jun,thu,4,999,0,nonexistent,13156
cellular,may,wed,1,999,0,nonexistent,8535
cellular,may,wed,1,999,0,nonexistent,16926
cellular,nov,wed,1,999,0,nonexistent,5935
cellular,may,wed,2,999,0,nonexistent,22474
cellular,may,fri,4,999,0,nonexistent,33110
telephone,jun,mon,29,999,0,nonexistent,463
cellular,nov,thu,5,999,0,nonexistent,32740
telephone,jun,mon,2,999,0,nonexistent,31805
cellular,jul,mon,1,999,0,nonexistent,31282
telephone,jun,wed,1,999,0,nonexistent,20427
telephone,jun,fri,3,999,0,nonexistent,4378
cellular,oct,fri,2,999,1,failure,36100
cellular,aug,tue,11,999,0,nonexistent,8716
cellular,jul,tue,1,999,0,nonexistent,10449
cellular,jun,tue,4,999,0,nonexistent,17960
cellular,jul,tue,4,999,0,nonexistent,37636
cellular,aug,wed,2,999,0,nonexistent,17514
telephone,may,mon,2,999,0,nonexistent,15578
cellular,may,fri,3,999,0,nonexistent,30229
cellular,jul,mon,2,999,0,nonexistent,39175
telephone,may,thu,2,999,0,nonexistent,39874
cellular,may,mon,5,999,0,nonexistent,14800
cellular,apr,mon,4,999,0,nonexistent,17005
telephone,may,fri,2,999,0,nonexistent,28607
cellular,may,mon,1,999,1,failure,32022
telephone,jun,fri,2,999,0,nonexistent,26726
cellular,may,tue,6,999,1,failure,35951
telephone,may,thu,1,999,0,nonexistent,11263
telephone,may,thu,1,999,0,nonexistent,2340
cellular,apr,mon,3,999,0,nonexistent,14500
telephone,may,thu,1,999,0,nonexistent,35627
telephone,may,thu,7,999,0,nonexistent,2458
cellular,jul,mon,1,999,0,nonexistent,901
cellular,aug,fri,1,999,0,nonexistent,4514
cellular,aug,fri,3,999,0,nonexistent,25091
cellular,aug,thu,2,999,0,nonexistent,21184
telephone,may,mon,3,999,0,nonexistent,12588
cellular,apr,mon,2,999,0,nonexistent,9785
telephone,may,mon,1,999,0,nonexistent,5553
telephone,may,thu,1,999,0,nonexistent,16145
telephone,nov,fri,2,999,0,nonexistent,7250
telephone,may,mon,1,999,1,failure,17296
cellular,may,wed,2,3,1,success,2643
telephone,may,fri,6,999,0,nonexistent,7890
telephone,may,tue,3,999,0,nonexistent,31319
telephone,jun,mon,2,999,0,nonexistent,30231
cellular,jul,wed,1,999,0,nonexistent,11306
telephone,may,wed,1,999,0,nonexistent,35278
cellular,may,tue,1,999,0,nonexistent,28908
cellular,aug,tue,6,999,0,nonexistent,27143
cellular,aug,thu,4,999,0,nonexistent,3667
cellular,apr,mon,2,999,0,nonexistent,32957
cellular,apr,mon,1,999,0,nonexistent,16095
telephone,nov,wed,1,999,1,failure,5860
telephone,jun,fri,3,999,0,nonexistent,40481
telephone,may,wed,1,999,0,nonexistent,26598
cellular,apr,thu,1,999,0,nonexistent,25702
cellular,jul,wed,11,999,0,nonexistent,2409
cellular,jul,wed,1,999,0,nonexistent,25866
telephone,may,mon,1,999,0,nonexistent,21654
cellular,jun,wed,6,3,1,success,25699
telephone,jun,wed,6,999,0,nonexistent,32124
telephone,may,tue,2,999,0,nonexistent,30435
cellular,aug,tue,1,999,0,nonexistent,11007
telephone,jul,mon,15,999,0,nonexistent,29611
telephone,may,mon,8,999,0,nonexistent,9493
cellular,jul,tue,3,999,0,nonexistent,21308
cellular,aug,thu,1,999,0,nonexistent,234
cellular,jul,mon,2,999,0,nonexistent,6692
cellular,apr,thu,4,999,0,nonexistent,28814
telephone,jun,thu,1,999,0,nonexistent,8166
telephone,may,tue,1,999,0,nonexistent,22466
telephone,may,fri,3,999,0,nonexistent,23478
telephone,may,mon,2,999,0,nonexistent,32601
cellular,may,thu,1,999,0,nonexistent,27072
telephone,may,tue,2,999,0,nonexistent,14203
telephone,may,thu,4,999,0,nonexistent,37740
cellular,aug,thu,1,999,0,nonexistent,18418
telephone,may,fri,3,999,0,nonexistent,31156
telephone,may,thu,1,999,0,nonexistent,4912
telephone,may,mon,4,999,0,nonexistent,15722
cellular,nov,tue,1,999,0,nonexistent,41169
cellular,jun,tue,2,999,0,nonexistent,31404
cellular,may,wed,3,999,0,nonexistent,39002
telephone,jun,thu,2,999,0,nonexistent,33437
telephone,jun,tue,1,999,0,nonexistent,37351
cellular,jul,fri,4,999,0,nonexistent,39575
cellular,apr,thu,2,999,2,failure,9201
cellular,jul,mon,1,999,0,nonexistent,37833
cellular,aug,wed,2,999,0,nonexistent,28508
cellular,jul,wed,1,999,0,nonexistent,18245
cellular,nov,wed,5,999,0,nonexistent,27549
cellular,jul,thu,3,999,0,nonexistent,28416
telephone,may,thu,7,999,0,nonexistent,40785
telephone,may,tue,2,999,0,nonexistent,30433
cellular,aug,tue,1,999,0,nonexistent,18239
telephone,may,tue,2,999,0,nonexistent,7189
telephone,jun,mon,2,999,0,nonexistent,36661
telephone,may,mon,1,999,0,nonexistent,26786
cellular,nov,fri,2,999,0,nonexistent,19779
cellular,may,tue,1,999,0,nonexistent,12987
cellular,aug,tue,1,999,0,nonexistent,6475
cellular,jul,mon,1,999,0,nonexistent,22487
cellular,may,mon,1,999,1,failure,32561
cellular,nov,fri,2,999,0,nonexistent,37188
cellular,may,mon,3,999,0,nonexistent,18538
telephone,nov,mon,1,999,0,nonexistent,7065
cellular,aug,tue,1,999,0,nonexistent,421
cellular,may,tue,3,999,0,nonexistent,19023
cellular,nov,wed,2,999,0,nonexistent,2625
cellular,may,thu,1,999,1,failure,15248
telephone,jun,wed,1,999,0,nonexistent,4640
telephone,jun,thu,2,999,0,nonexistent,6668
telephone,nov,mon,1,999,0,nonexistent,17732
cellular,apr,thu,2,999,0,nonexistent,25338
cellular,may,tue,2,999,1,failure,6417
telephone,may,wed,6,999,0,nonexistent,9682
cellular,jul,tue,2,999,0,nonexistent,20268
cellular,may,fri,2,6,2,success,12522
telephone,oct,thu,1,999,0,nonexistent,37285
telephone,jul,mon,2,999,0,nonexistent,30714
cellular,aug,wed,1,999,0,nonexistent,10663
cellular,may,tue,1,999,1,failure,29170
cellular,aug,tue,2,999,0,nonexistent,26108
telephone,jun,tue,1,999,0,nonexistent,39503
telephone,may,tue,2,999,0,nonexistent,13131
telephone,jun,wed,1,999,0,nonexistent,9450
cellular,jul,mon,2,999,0,nonexistent,26721
cellular,may,tue,9,999,0,nonexistent,39321
cellular,may,wed,1,999,1,failure,272
cellular,aug,tue,2,999,0,nonexistent,9676
cellular,jul,mon,1,999,0,nonexistent,6336
cellular,apr,mon,6,999,1,failure,19930
cellular,nov,mon,1,999,1,failure,39052
cellular,may,mon,1,999,0,nonexistent,29664
telephone,may,fri,16,999,0,nonexistent,23629
telephone,jun,mon,2,999,0,nonexistent,34875
telephone,may,wed,1,999,0,nonexistent,28411
cellular,apr,tue,2,999,0,nonexistent,17345
cellular,nov,wed,2,999,0,nonexistent,13625
cellular,nov,fri,2,999,0,nonexistent,29979
telephone,may,tue,2,999,0,nonexistent,23328
cellular,may,mon,1,999,0,nonexistent,1025
telephone,may,wed,1,999,0,nonexistent,33834
cellular,apr,wed,1,999,0,nonexistent,29099
telephone,may,wed,3,999,0,nonexistent,586
cellular,jul,fri,2,999,0,nonexistent,23989
cellular,apr,mon,3,999,0,nonexistent,22304
cellular,jul,mon,1,999,0,nonexistent,2917
cellular,may,mon,3,999,0,nonexistent,29515
cellular,nov,wed,1,999,0,nonexistent,35482
cellular,apr,fri,2,999,0,nonexistent,15850
cellular,jul,thu,1,999,0,nonexistent,30081
telephone,jun,mon,3,999,0,nonexistent,21487
cellular,aug,wed,1,999,0,nonexistent,24173
cellular,nov,thu,1,999,0,nonexistent,13362
telephone,jun,thu,3,999,0,nonexistent,18668
telephone,jun,fri,1,999,0,nonexistent,14802
cellular,may,tue,1,999,0,nonexistent,11021
telephone,jun,thu,2,999,0,nonexistent,23795
cellular,may,mon,1,999,0,nonexistent,32139
telephone,may,wed,3,999,0,nonexistent,24187
cellular,jul,mon,2,999,0,nonexistent,24132
cellular,jul,thu,1,999,2,failure,40857
cellular,aug,fri,3,999,0,nonexistent,24337
cellular,may,wed,1,999,0,nonexistent,2098
telephone,may,thu,1,999,0,nonexistent,33254
telephone,may,thu,2,999,0,nonexistent,34380
telephone,may,fri,2,999,0,nonexistent,8478
telephone,jun,fri,2,999,0,nonexistent,27463
telephone,may,wed,2,999,0,nonexistent,18149
telephone,jun,mon,6,999,0,nonexistent,16846
cellular,nov,thu,1,999,0,nonexistent,6555
cellular,may,mon,2,999,1,failure,8566
telephone,may,tue,2,999,0,nonexistent,3963
telephone,jul,tue,2,999,0,nonexistent,2385
telephone,may,tue,1,999,0,nonexistent,40812
cellular,may,wed,3,999,0,nonexistent,39198
cellular,jul,tue,6,999,0,nonexistent,10563
cellular,nov,fri,4,999,1,failure,21530
telephone,may,tue,16,999,0,nonexistent,21535
cellular,nov,fri,5,999,1,failure,39090
cellular,may,thu,1,999,0,nonexistent,35289
telephone,may,fri,1,999,0,nonexistent,13316
cellular,jul,wed,1,999,0,nonexistent,21990
cellular,aug,wed,1,999,0,nonexistent,9568
cellular,may,wed,1,999,1,failure,15927
telephone,jul,fri,4,999,0,nonexistent,27584
cellular,aug,tue,1,999,0,nonexistent,25663
telephone,may,tue,2,999,0,nonexistent,11177
cellular,aug,fri,3,999,0,nonexistent,39506
cellular,may,wed,6,999,0,nonexistent,7317
cellular,nov,mon,1,999,0,nonexistent,27174
cellular,jul,mon,3,999,0,nonexistent,15298
cellular,aug,thu,1,999,0,nonexistent,15672
telephone,jun,mon,4,999,0,nonexistent,21360
cellular,jul,mon,11,999,0,nonexistent,1898
telephone,jul,thu,4,999,0,nonexistent,114
cellular,jul,wed,4,999,0,nonexistent,34459
cellular,oct,wed,1,999,1,failure,19561
cellular,may,mon,7,999,0,nonexistent,40030
telephone,jul,mon,3,999,0,nonexistent,12784
cellular,may,fri,3,999,1,failure,17397
cellular,nov,tue,3,999,0,nonexistent,20121
cellular,may,thu,1,999,0,nonexistent,34303
cellular,may,fri,2,999,0,nonexistent,38136
cellular,apr,mon,1,999,0,nonexistent,23641
cellular,jul,wed,8,999,0,nonexistent,8813
telephone,jun,thu,1,999,0,nonexistent,5471
telephone,may,thu,6,999,0,nonexistent,21837
telephone,jun,wed,4,999,0,nonexistent,8690
cellular,aug,thu,10,999,0,nonexistent,12318
cellular,aug,thu,1,999,0,nonexistent,30401
telephone,may,thu,3,999,0,nonexistent,31158
telephone,may,thu,1,999,0,nonexistent,29867
cellular,aug,thu,1,999,1,failure,19231
cellular,aug,thu,3,999,0,nonexistent,13508
