contact,month,day_of_week,campaign,pdays,previous_stat,poutcome,id
telephone,jun,tue,7,999,0,nonexistent,
cellular,jul,wed,2,999,0,nonexistent,
cellular,nov,tue,1,999,0,nonexistent,
telephone,may,tue,3,999,0,nonexistent,
telephone,may,mon,2,999,0,nonexistent,
cellular,jul,mon,3,999,0,nonexistent,
telephone,may,mon,7,999,0,nonexistent,
cellular,may,wed,1,999,1,failure,
cellular,may,thu,1,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,may,tue,1,999,0,nonexistent,
telephone,jun,thu,3,999,0,nonexistent,
cellular,aug,tue,1,999,0,nonexistent,
telephone,jun,tue,2,999,0,nonexistent,
telephone,jun,tue,1,999,0,nonexistent,
telephone,jun,tue,2,999,0,nonexistent,
telephone,may,wed,1,999,0,nonexistent,
telephone,jun,thu,2,999,0,nonexistent,
telephone,may,fri,3,999,0,nonexistent,
cellular,jul,fri,1,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
telephone,jun,thu,5,999,0,nonexistent,
cellular,jul,mon,7,999,0,nonexistent,
cellular,nov,thu,2,999,0,nonexistent,
telephone,jun,mon,3,999,0,nonexistent,
cellular,aug,fri,1,999,0,nonexistent,
cellular,aug,thu,2,999,0,nonexistent,
telephone,may,fri,1,999,0,nonexistent,
cellular,jul,fri,3,999,0,nonexistent,
telephone,may,mon,12,999,0,nonexistent,
cellular,may,mon,3,999,0,nonexistent,
telephone,may,wed,3,999,0,nonexistent,
cellular,aug,wed,1,999,0,nonexistent,
cellular,jul,thu,1,999,0,nonexistent,
cellular,may,thu,2,999,0,nonexistent,
cellular,apr,thu,2,999,0,nonexistent,
telephone,jun,wed,1,999,0,nonexistent,
cellular,sep,thu,1,999,0,nonexistent,
cellular,may,fri,1,999,1,failure,
telephone,may,mon,1,999,0,nonexistent,
telephone,jun,tue,2,999,0,nonexistent,
cellular,aug,wed,1,999,0,nonexistent,
cellular,apr,fri,4,999,1,failure,
cellular,jul,thu,1,999,0,nonexistent,
cellular,nov,tue,1,7,2,success,
cellular,aug,fri,1,999,0,nonexistent,
cellular,may,mon,3,999,0,nonexistent,
cellular,oct,tue,2,999,0,nonexistent,
telephone,jun,fri,3,999,0,nonexistent,
cellular,jul,fri,2,999,0,nonexistent,
cellular,may,thu,1,999,1,failure,
cellular,mar,tue,3,999,0,nonexistent,
telephone,jul,fri,2,999,0,nonexistent,
cellular,aug,mon,1,999,0,nonexistent,
cellular,jul,thu,4,999,0,nonexistent,
cellular,may,mon,2,999,1,failure,
cellular,nov,fri,3,999,1,failure,
cellular,aug,mon,1,999,0,nonexistent,
cellular,may,tue,2,999,0,nonexistent,
cellular,may,mon,3,999,0,nonexistent,
telephone,may,fri,4,999,0,nonexistent,
cellular,jul,fri,1,999,0,nonexistent,
telephone,may,fri,3,999,0,nonexistent,
cellular,may,mon,1,999,0,nonexistent,
telephone,jun,tue,6,999,0,nonexistent,
cellular,may,fri,1,999,1,failure,
telephone,may,wed,3,999,0,nonexistent,
telephone,may,tue,5,999,0,nonexistent,
cellular,aug,mon,4,999,0,nonexistent,
telephone,may,mon,2,999,0,nonexistent,
telephone,may,wed,4,999,0,nonexistent,
telephone,may,thu,1,999,0,nonexistent,
telephone,nov,mon,1,999,1,failure,
cellular,aug,mon,2,999,0,nonexistent,
telephone,jun,fri,1,999,0,nonexistent,
cellular,nov,mon,1,999,1,failure,
telephone,may,fri,1,999,0,nonexistent,
telephone,may,thu,3,999,0,nonexistent,
telephone,jul,tue,3,999,0,nonexistent,
cellular,jul,wed,6,999,0,nonexistent,
cellular,may,mon,1,999,0,nonexistent,
cellular,may,fri,1,999,0,nonexistent,
telephone,may,thu,1,999,0,nonexistent,
cellular,jun,fri,1,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
telephone,nov,mon,1,999,0,nonexistent,
cellular,jul,mon,1,999,0,nonexistent,
cellular,may,wed,1,999,0,nonexistent,
cellular,dec,wed,2,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
telephone,jul,thu,2,999,0,nonexistent,
cellular,may,thu,1,999,1,failure,
cellular,jul,thu,1,999,0,nonexistent,
telephone,may,thu,5,999,0,nonexistent,
cellular,apr,fri,1,999,0,nonexistent,
cellular,apr,mon,1,999,0,nonexistent,
cellular,jul,thu,1,6,2,success,
cellular,nov,tue,1,999,0,nonexistent,
telephone,jun,mon,1,999,0,nonexistent,
telephone,may,thu,4,999,0,nonexistent,
cellular,nov,fri,1,999,0,nonexistent,
cellular,nov,thu,2,999,0,nonexistent,
cellular,may,thu,4,999,1,failure,
telephone,may,wed,1,999,0,nonexistent,
cellular,may,fri,2,999,0,nonexistent,
cellular,nov,mon,1,999,0,nonexistent,
cellular,may,thu,4,999,0,nonexistent,
cellular,mar,fri,1,999,0,nonexistent,
cellular,jul,mon,6,999,0,nonexistent,
cellular,jul,fri,12,999,0,nonexistent,
cellular,nov,tue,1,999,1,failure,
cellular,may,fri,3,999,1,failure,
telephone,may,wed,3,999,0,nonexistent,
cellular,may,mon,1,3,2,success,
cellular,aug,fri,1,999,0,nonexistent,
telephone,may,thu,2,999,0,nonexistent,
cellular,may,wed,2,999,1,failure,
cellular,nov,fri,1,999,0,nonexistent,
telephone,may,tue,5,999,0,nonexistent,
cellular,jul,thu,4,999,0,nonexistent,
cellular,nov,tue,1,999,0,nonexistent,
cellular,aug,fri,1,999,0,nonexistent,
cellular,jul,mon,4,999,0,nonexistent,
cellular,jul,thu,1,999,0,nonexistent,
cellular,nov,fri,1,999,1,failure,
cellular,aug,mon,3,999,0,nonexistent,
telephone,may,fri,2,999,0,nonexistent,
cellular,aug,tue,3,999,0,nonexistent,
cellular,nov,wed,1,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
cellular,nov,wed,1,999,0,nonexistent,
cellular,jul,thu,1,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,jul,wed,2,999,0,nonexistent,
cellular,jul,mon,6,999,0,nonexistent,
cellular,sep,thu,2,999,1,failure,
cellular,nov,mon,1,3,2,success,
telephone,mar,mon,1,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,aug,thu,8,999,0,nonexistent,
telephone,may,tue,2,999,0,nonexistent,
cellular,aug,wed,4,999,0,nonexistent,
cellular,oct,fri,2,6,1,success,
cellular,nov,tue,3,999,0,nonexistent,
cellular,oct,tue,2,999,2,failure,
cellular,jul,thu,2,999,0,nonexistent,
telephone,may,mon,5,999,0,nonexistent,
cellular,mar,thu,4,999,0,nonexistent,
cellular,may,wed,1,999,1,failure,
cellular,aug,tue,7,999,0,nonexistent,
cellular,may,mon,1,999,1,failure,
cellular,aug,thu,4,999,0,nonexistent,
telephone,may,thu,2,999,0,nonexistent,
cellular,may,fri,2,999,1,failure,
cellular,may,mon,4,999,0,nonexistent,
cellular,apr,tue,1,999,0,nonexistent,
cellular,nov,wed,3,999,0,nonexistent,
telephone,jul,thu,1,999,0,nonexistent,
cellular,sep,thu,3,999,1,failure,
telephone,may,fri,2,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
cellular,aug,fri,1,999,0,nonexistent,
telephone,jun,mon,2,999,0,nonexistent,
cellular,apr,mon,1,999,0,nonexistent,
telephone,jun,mon,1,999,0,nonexistent,
cellular,may,mon,2,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
cellular,jul,wed,3,999,0,nonexistent,
cellular,jul,fri,2,999,0,nonexistent,
cellular,jun,mon,1,999,0,nonexistent,
cellular,nov,fri,4,999,1,failure,
cellular,sep,mon,1,999,0,nonexistent,
telephone,jul,thu,1,999,0,nonexistent,
cellular,jul,mon,2,999,0,nonexistent,
telephone,may,wed,1,999,0,nonexistent,
telephone,may,fri,2,999,0,nonexistent,
cellular,apr,mon,2,999,0,nonexistent,
telephone,jun,fri,3,999,0,nonexistent,
cellular,may,fri,5,999,0,nonexistent,
telephone,apr,tue,4,999,0,nonexistent,
cellular,nov,fri,2,999,0,nonexistent,
telephone,jul,wed,1,999,0,nonexistent,
cellular,aug,tue,2,999,0,nonexistent,
cellular,jul,thu,1,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
telephone,may,thu,3,999,0,nonexistent,
cellular,may,mon,1,999,0,nonexistent,
cellular,nov,tue,1,999,0,nonexistent,
cellular,may,mon,5,3,1,success,
telephone,nov,tue,1,999,0,nonexistent,
cellular,may,wed,5,999,1,failure,
telephone,may,wed,10,999,0,nonexistent,
telephone,may,thu,1,999,0,nonexistent,
telephone,may,wed,7,999,0,nonexistent,
cellular,may,wed,3,999,1,failure,
cellular,aug,wed,2,4,1,success,
telephone,may,mon,1,999,0,nonexistent,
cellular,nov,wed,1,999,0,nonexistent,
telephone,may,mon,2,999,0,nonexistent,
telephone,may,mon,6,999,0,nonexistent,
telephone,jun,thu,2,999,0,nonexistent,
cellular,jul,mon,2,999,0,nonexistent,
telephone,may,mon,2,999,0,nonexistent,
cellular,aug,wed,2,999,0,nonexistent,
cellular,nov,tue,1,999,1,failure,
telephone,jun,tue,1,999,0,nonexistent,
telephone,may,fri,1,999,0,nonexistent,
cellular,may,wed,2,999,1,failure,
cellular,apr,fri,1,999,0,nonexistent,
cellular,nov,thu,3,999,0,nonexistent,
cellular,apr,mon,1,999,0,nonexistent,
cellular,nov,wed,1,999,0,nonexistent,
telephone,may,thu,9,999,0,nonexistent,
cellular,apr,thu,6,999,0,nonexistent,
cellular,jul,thu,5,999,0,nonexistent,
cellular,may,thu,4,999,0,nonexistent,
telephone,jun,wed,7,999,0,nonexistent,
cellular,dec,wed,1,999,0,nonexistent,
telephone,nov,fri,1,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
telephone,jun,thu,2,999,0,nonexistent,
cellular,may,wed,1,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,aug,mon,1,999,0,nonexistent,
telephone,may,mon,1,999,0,nonexistent,
telephone,may,thu,2,999,0,nonexistent,
cellular,may,fri,2,999,0,nonexistent,
telephone,apr,mon,2,999,0,nonexistent,
cellular,apr,mon,3,999,1,failure,
cellular,aug,fri,4,999,0,nonexistent,
cellular,aug,mon,1,999,0,nonexistent,
telephone,jun,fri,5,999,0,nonexistent,
telephone,may,wed,2,999,0,nonexistent,
cellular,aug,fri,2,999,0,nonexistent,
telephone,jun,mon,3,999,0,nonexistent,
telephone,may,thu,2,999,0,nonexistent,
cellular,jul,tue,1,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
cellular,jul,tue,2,999,0,nonexistent,
cellular,aug,mon,12,999,0,nonexistent,
telephone,jun,fri,2,999,0,nonexistent,
cellular,aug,mon,1,999,0,nonexistent,
cellular,jul,thu,5,999,0,nonexistent,
telephone,jun,tue,3,999,0,nonexistent,
telephone,may,fri,4,999,0,nonexistent,
cellular,may,wed,9,999,0,nonexistent,
telephone,may,wed,5,999,0,nonexistent,
telephone,may,mon,1,999,0,nonexistent,
telephone,may,mon,2,999,0,nonexistent,
telephone,may,fri,1,999,0,nonexistent,
cellular,nov,thu,3,999,0,nonexistent,
cellular,nov,thu,6,999,1,failure,
cellular,aug,thu,1,999,0,nonexistent,
telephone,may,thu,1,999,0,nonexistent,
telephone,may,fri,4,999,0,nonexistent,
cellular,jul,thu,1,999,0,nonexistent,
telephone,may,mon,2,999,0,nonexistent,
telephone,oct,wed,1,999,0,nonexistent,
cellular,aug,mon,4,999,0,nonexistent,
telephone,may,fri,1,999,0,nonexistent,
cellular,aug,tue,3,999,0,nonexistent,
cellular,jul,mon,5,999,0,nonexistent,
telephone,jun,tue,1,999,0,nonexistent,
cellular,nov,wed,2,999,1,failure,
telephone,jun,thu,1,999,0,nonexistent,
cellular,aug,mon,1,999,0,nonexistent,
cellular,may,tue,2,999,0,nonexistent,
cellular,may,wed,1,999,1,failure,
cellular,aug,wed,2,999,0,nonexistent,
cellular,may,fri,3,999,0,nonexistent,
telephone,jul,thu,1,999,0,nonexistent,
cellular,apr,fri,2,999,1,failure,
cellular,aug,fri,3,999,0,nonexistent,
telephone,jun,wed,7,999,0,nonexistent,
telephone,jun,mon,6,999,0,nonexistent,
cellular,aug,mon,2,999,0,nonexistent,
cellular,jul,fri,2,13,2,success,
telephone,jun,thu,3,999,0,nonexistent,
cellular,aug,thu,2,999,0,nonexistent,
cellular,jun,wed,2,999,0,nonexistent,
telephone,may,tue,3,999,0,nonexistent,
telephone,jun,fri,2,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,apr,fri,3,999,0,nonexistent,
telephone,may,thu,1,999,0,nonexistent,
telephone,jun,thu,1,999,0,nonexistent,
cellular,sep,thu,5,13,1,success,
cellular,apr,thu,1,999,0,nonexistent,
telephone,nov,thu,1,999,0,nonexistent,
cellular,jul,tue,4,999,0,nonexistent,
cellular,aug,fri,5,999,0,nonexistent,
telephone,jul,fri,6,999,0,nonexistent,
cellular,nov,mon,2,999,0,nonexistent,
cellular,jun,tue,1,3,1,success,
cellular,nov,tue,2,999,1,failure,
telephone,may,wed,2,999,0,nonexistent,
cellular,may,thu,1,3,2,success,
cellular,may,wed,13,999,1,failure,
telephone,jul,thu,2,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,aug,mon,2,999,0,nonexistent,
cellular,jun,mon,1,999,0,nonexistent,
cellular,aug,thu,7,999,0,nonexistent,
telephone,jul,fri,1,999,0,nonexistent,
cellular,nov,tue,1,999,0,nonexistent,
cellular,may,thu,5,999,0,nonexistent,
cellular,nov,fri,2,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
telephone,oct,tue,1,999,0,nonexistent,
telephone,jun,mon,1,999,0,nonexistent,
cellular,may,mon,1,999,0,nonexistent,
cellular,nov,tue,2,999,0,nonexistent,
cellular,may,tue,2,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
cellular,mar,wed,2,999,0,nonexistent,
telephone,may,fri,9,999,0,nonexistent,
cellular,nov,wed,1,999,0,nonexistent,
cellular,oct,wed,1,999,0,nonexistent,
cellular,may,mon,2,999,0,nonexistent,
telephone,may,tue,3,999,0,nonexistent,
telephone,may,fri,4,999,0,nonexistent,
telephone,may,wed,3,999,0,nonexistent,
telephone,may,mon,1,999,0,nonexistent,
cellular,aug,wed,2,999,0,nonexistent,
telephone,jun,wed,2,999,0,nonexistent,
cellular,aug,tue,3,999,0,nonexistent,
cellular,may,fri,1,999,0,nonexistent,
telephone,jun,fri,1,999,0,nonexistent,
cellular,sep,mon,2,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,may,wed,1,999,1,failure,
cellular,jul,tue,2,999,0,nonexistent,
cellular,jul,mon,1,999,0,nonexistent,
telephone,aug,mon,1,999,0,nonexistent,
telephone,may,wed,4,999,0,nonexistent,
cellular,jul,mon,3,999,0,nonexistent,
cellular,aug,fri,1,999,0,nonexistent,
telephone,jun,mon,3,999,0,nonexistent,
telephone,may,wed,3,999,0,nonexistent,
cellular,may,wed,4,999,0,nonexistent,
telephone,jun,mon,2,999,0,nonexistent,
telephone,jun,tue,6,999,0,nonexistent,
cellular,may,mon,4,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
cellular,aug,tue,2,999,0,nonexistent,
telephone,may,thu,1,999,0,nonexistent,
cellular,may,mon,1,999,0,nonexistent,
cellular,aug,wed,3,999,0,nonexistent,
cellular,may,fri,4,999,0,nonexistent,
cellular,nov,mon,1,999,0,nonexistent,
telephone,may,mon,1,999,0,nonexistent,
telephone,may,fri,9,999,0,nonexistent,
telephone,may,wed,4,999,0,nonexistent,
telephone,jun,fri,3,999,0,nonexistent,
telephone,jul,wed,1,999,0,nonexistent,
cellular,may,tue,1,999,1,failure,
telephone,may,fri,1,999,0,nonexistent,
cellular,nov,fri,3,999,0,nonexistent,
telephone,jun,fri,3,999,0,nonexistent,
cellular,mar,fri,2,999,0,nonexistent,
telephone,oct,thu,1,999,1,failure,
cellular,nov,wed,1,999,0,nonexistent,
cellular,jul,fri,1,999,0,nonexistent,
telephone,may,fri,3,999,0,nonexistent,
cellular,nov,fri,2,999,0,nonexistent,
cellular,aug,tue,1,999,0,nonexistent,
telephone,nov,tue,1,999,0,nonexistent,
cellular,nov,wed,1,999,0,nonexistent,
telephone,may,mon,2,999,0,nonexistent,
cellular,jul,mon,2,999,0,nonexistent,
cellular,aug,tue,2,999,0,nonexistent,
telephone,may,fri,2,999,0,nonexistent,
cellular,aug,wed,10,999,0,nonexistent,
cellular,nov,wed,1,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
telephone,jun,wed,1,999,0,nonexistent,
cellular,apr,thu,1,999,0,nonexistent,
telephone,may,mon,1,999,0,nonexistent,
telephone,may,thu,3,999,0,nonexistent,
cellular,may,fri,1,999,0,nonexistent,
cellular,aug,fri,2,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
cellular,apr,mon,3,999,0,nonexistent,
cellular,jun,mon,1,999,0,nonexistent,
cellular,sep,fri,1,999,0,nonexistent,
cellular,sep,wed,4,6,2,success,
telephone,may,tue,3,999,0,nonexistent,
cellular,jun,mon,3,3,1,success,
cellular,apr,mon,1,999,0,nonexistent,
telephone,aug,mon,1,999,3,failure,
cellular,may,wed,1,999,0,nonexistent,
cellular,aug,thu,2,999,0,nonexistent,
cellular,nov,thu,3,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
cellular,apr,thu,3,999,0,nonexistent,
cellular,apr,mon,3,999,0,nonexistent,
telephone,may,thu,2,999,0,nonexistent,
telephone,aug,tue,2,3,1,success,
cellular,aug,wed,3,999,0,nonexistent,
telephone,may,thu,3,999,0,nonexistent,
telephone,may,wed,2,999,0,nonexistent,
cellular,aug,thu,3,999,0,nonexistent,
cellular,apr,mon,4,999,0,nonexistent,
cellular,may,thu,5,999,0,nonexistent,
telephone,jul,thu,9,999,0,nonexistent,
telephone,jun,fri,6,999,0,nonexistent,
cellular,jun,tue,2,12,2,success,
cellular,jul,mon,4,999,0,nonexistent,
cellular,may,wed,2,999,0,nonexistent,
telephone,jun,wed,1,999,0,nonexistent,
telephone,jun,tue,4,999,0,nonexistent,
telephone,may,mon,5,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
telephone,jun,tue,2,999,0,nonexistent,
cellular,apr,thu,2,999,0,nonexistent,
cellular,aug,fri,3,999,0,nonexistent,
telephone,jun,tue,9,999,0,nonexistent,
cellular,jul,thu,1,999,0,nonexistent,
cellular,nov,tue,1,999,0,nonexistent,
telephone,jun,fri,3,999,0,nonexistent,
telephone,jun,wed,1,999,0,nonexistent,
cellular,apr,tue,1,12,1,success,
cellular,nov,thu,1,999,0,nonexistent,
cellular,nov,thu,1,999,0,nonexistent,
telephone,may,wed,3,999,0,nonexistent,
telephone,may,tue,3,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
cellular,sep,wed,1,999,1,failure,
cellular,jul,wed,1,999,0,nonexistent,
cellular,nov,tue,1,999,1,failure,
telephone,jun,fri,3,999,0,nonexistent,
cellular,jul,tue,1,999,0,nonexistent,
cellular,may,fri,1,999,0,nonexistent,
cellular,jul,thu,2,999,0,nonexistent,
telephone,may,tue,4,999,0,nonexistent,
cellular,mar,fri,1,999,0,nonexistent,
cellular,aug,thu,4,999,0,nonexistent,
cellular,jul,mon,5,999,0,nonexistent,
telephone,jun,wed,6,999,0,nonexistent,
telephone,jun,wed,1,999,0,nonexistent,
cellular,jul,fri,2,999,0,nonexistent,
cellular,apr,fri,1,999,0,nonexistent,
cellular,aug,tue,2,999,0,nonexistent,
cellular,aug,mon,3,999,0,nonexistent,
telephone,may,thu,3,999,0,nonexistent,
telephone,jun,mon,4,999,0,nonexistent,
cellular,may,thu,2,999,0,nonexistent,
cellular,aug,mon,2,999,0,nonexistent,
cellular,may,wed,1,999,0,nonexistent,
telephone,jun,tue,1,6,2,success,
telephone,may,fri,4,999,0,nonexistent,
cellular,may,fri,1,999,1,failure,
cellular,may,tue,1,999,0,nonexistent,
telephone,may,fri,2,999,0,nonexistent,
cellular,jul,wed,1,999,0,nonexistent,
telephone,may,wed,1,999,0,nonexistent,
telephone,jun,mon,2,999,0,nonexistent,
cellular,apr,mon,1,999,0,nonexistent,
cellular,aug,fri,1,999,0,nonexistent,
cellular,jul,thu,4,999,0,nonexistent,
cellular,jul,mon,3,999,0,nonexistent,
telephone,may,tue,2,999,0,nonexistent,
telephone,oct,mon,1,999,0,nonexistent,
cellular,nov,mon,1,999,0,nonexistent,
cellular,may,fri,3,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
telephone,may,wed,3,999,0,nonexistent,
cellular,jul,mon,3,999,0,nonexistent,
telephone,jun,fri,10,999,0,nonexistent,
telephone,may,fri,5,999,0,nonexistent,
telephone,may,fri,4,999,1,failure,
telephone,jun,fri,2,999,0,nonexistent,
cellular,aug,tue,1,999,1,failure,
cellular,jul,thu,3,999,0,nonexistent,
cellular,aug,wed,3,999,0,nonexistent,
telephone,jun,wed,3,999,0,nonexistent,
cellular,aug,tue,2,999,0,nonexistent,
cellular,aug,thu,2,999,0,nonexistent,
telephone,may,mon,3,999,0,nonexistent,
cellular,jul,tue,7,999,0,nonexistent,
cellular,aug,fri,1,999,0,nonexistent,
cellular,aug,thu,5,999,0,nonexistent,
cellular,aug,mon,1,999,0,nonexistent,
telephone,may,tue,3,999,0,nonexistent,
telephone,jun,wed,1,999,0,nonexistent,
telephone,jun,mon,1,999,0,nonexistent,
cellular,may,tue,1,999,0,nonexistent,
cellular,may,mon,1,999,0,nonexistent,
cellular,jul,fri,3,999,0,nonexistent,
cellular,jul,thu,1,999,0,nonexistent,
cellular,jul,mon,3,999,0,nonexistent,
telephone,may,tue,2,999,0,nonexistent,
telephone,jul,tue,16,999,0,nonexistent,
telephone,may,tue,2,999,0,nonexistent,
cellular,nov,fri,1,999,0,nonexistent,
cellular,may,thu,1,999,1,failure,
cellular,aug,thu,3,999,0,nonexistent,
cellular,aug,mon,2,999,0,nonexistent,
cellular,aug,thu,3,999,0,nonexistent,
cellular,apr,fri,2,999,0,nonexistent,
telephone,may,fri,2,999,0,nonexistent,
telephone,may,fri,3,999,0,nonexistent,
telephone,nov,wed,1,999,0,nonexistent,
cellular,may,tue,2,999,1,failure,
cellular,aug,mon,1,6,1,success,
telephone,may,wed,1,999,0,nonexistent,
cellular,jul,wed,3,999,0,nonexistent,
telephone,may,thu,1,999,0,nonexistent,
cellular,sep,wed,2,999,0,nonexistent,
cellular,jul,mon,4,999,0,nonexistent,
telephone,may,tue,3,999,0,nonexistent,
cellular,apr,mon,1,999,0,nonexistent,
telephone,may,thu,4,999,0,nonexistent,
cellular,nov,tue,2,999,1,failure,
cellular,may,thu,1,999,0,nonexistent,
cellular,aug,thu,1,999,0,nonexistent,
telephone,may,wed,6,999,0,nonexistent,
cellular,aug,fri,1,999,0,nonexistent,
telephone,nov,mon,2,999,0,nonexistent,
cellular,jul,thu,1,999,0,nonexistent,
cellular,aug,thu,8,999,0,nonexistent,
telephone,may,wed,1,999,0,nonexistent,
cellular,aug,thu,4,999,0,nonexistent,
cellular,jul,thu,4,999,0,nonexistent,
cellular,nov,fri,2,999,1,failure,
telephone,may,tue,1,999,0,nonexistent,
cellular,nov,mon,2,999,0,nonexistent,
cellular,mar,mon,3,999,2,failure,
telephone,jun,fri,1,999,0,nonexistent,
cellular,apr,tue,1,999,0,nonexistent,
cellular,nov,mon,1,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
telephone,may,fri,3,999,0,nonexistent,
telephone,may,wed,2,999,0,nonexistent,
cellular,nov,tue,2,999,0,nonexistent,
cellular,aug,fri,7,999,0,nonexistent,
telephone,oct,mon,1,999,0,nonexistent,
cellular,may,mon,2,999,0,nonexistent,
telephone,may,mon,2,999,0,nonexistent,
telephone,may,thu,2,999,0,nonexistent,
telephone,may,tue,1,999,0,nonexistent,
cellular,aug,fri,3,4,2,success,
telephone,may,mon,7,999,0,nonexistent,
cellular,apr,thu,2,999,1,failure,
telephone,may,wed,3,999,0,nonexistent,
cellular,aug,wed,24,999,0,nonexistent,
cellular,may,wed,2,999,0,nonexistent,
cellular,may,mon,1,999,0,nonexistent,
telephone,jun,tue,1,999,0,nonexistent,
cellular,aug,mon,2,999,0,nonexistent,
telephone,jun,wed,1,999,0,nonexistent,
telephone,jun,tue,6,999,0,nonexistent,
cellular,jun,tue,2,999,0,nonexistent,
cellular,jul,thu,16,999,0,nonexistent,
cellular,aug,tue,5,999,0,nonexistent,
telephone,may,tue,2,999,0,nonexistent,
cellular,aug,tue,4,999,0,nonexistent,
cellular,jul,wed,2,999,0,nonexistent,
